Security Code,Type,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
523475,BSE,"Lotus Chocolate Co. Ltd.,",LOTUSCHO,LOTUS CHOCOLATE CO.LTD.,Active,XT,10,INE026D01011,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods
523483,BSE,Pacific Industries ltd.,PACIFICI,PACIFIC INDUSTRIES LTD.,Active,X ,10,INE883C01025,Furniture- Home Furnishing- Flooring,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Furniture, Home Furnishing, Flooring"
523489,BSE,Chennai Meenakshi Multispeciality Hospital Ltd.,CMMHOSP,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.-$,Active,X ,10,INE889F01017,Healthcare Service Provider,Equity,Healthcare,Healthcare,Healthcare Services,Healthcare Service Provider
523519,BSE,Universal Office Automation Limited,UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LTD.,Active,X ,10,INE951C01012,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
523537,BSE,"APM Industries Ltd.,",APMIN,APM INDUSTRIES LTD.-$,Active,X ,2,INE170D01025,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
523539,BSE,"Precision Wires India ltd.,",PRECWIRE,PRECISION WIRES INDIA LTD.,Active,B ,1,INE372C01037,Aluminium- Copper & Zinc Products,Equity,Industrials,Capital Goods,Industrial Products,"Aluminium, Copper & Zinc Products"
523550,BSE,Krypton Industries Ltd,KRYPTONQ,KRYPTON INDUSTRIES LTD.,Active,X ,10,INE951B01014,Diversified,Equity,Diversified,Diversified,Diversified,Diversified
523558,BSE,SWISS MILITARY CONSUMER GOODS LIMITED,SWISSMLTRY,Swiss Military Consumer Goods Ltd,Active,XT,2,INE010C01025,Diversified consumer products,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Diversified consumer products
523566,BSE,Martin Burn Ltd,MARBU,MARTIN BURN LTD.,Active,X ,10,INE199D01016,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
523574,BSE,Future Enterprises Limited,FEL,Future Enterprises Ltd,Active,T ,2,INE623B01027,Diversified Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Diversified Retail
523586,BSE,"Indian Toners & Developers Ltd.,",INDTONER,INDIAN TONERS & DEVELOPERS LTD.-$,Active,X ,10,INE826B01018,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
523594,BSE,"Kunststoffe Industries Ltd.,",KUNSTOFF,KUNSTSTOFFE INDUSTRIES LTD.,Active,X ,10,INE638D01021,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial
523598,BSE,Shipping Corporation Of India Ltd,SCI,SHIPPING CORPORATION OF INDIA LTD.,Active,A ,10,INE109A01011,Shipping,Equity,Services,Services,Transport Services,Shipping
523606,BSE,"Sika Interplant Systems Ltd.,",SIKA,SIKA INTERPLANT SYSTEMS LTD.,Active,X ,10,INE438E01016,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
523610,BSE,ITI Limited (Indian Teleph.Ind.Ltd),ITI,ITI LTD.,Active,A ,10,INE248A01017,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories
523618,BSE,"Dredging Corporation of India Ltd.,",DREDGECORP,DREDGING CORPORATION OF INDIA LTD.,Active,B ,10,INE506A01018,Dredging,Equity,Services,Services,Engineering Services,Dredging
523620,BSE,Phaarmasia Limited.,PHRMASI,PHAARMASIA LTD.,Active,XT,10,INE486I01016,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
523628,BSE,Poddar Housing and Development Limited,PODDAR,Poddar Housing and Development Ltd,Active,B ,10,INE888B01018,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
523630,BSE,"National Fertilizers Ltd.,",NFL,NATIONAL FERTILIZERS LTD.,Active,A ,10,INE870D01012,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers
523638,BSE,"IP Rings Ltd.,",IPRINGLTD,IP RINGS LTD.-$,Active,X ,10,INE558A01019,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
523642,BSE,PI Industries Limited,PIIND,PI Industries Ltd,Active,A ,1,INE603J01030,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals
523648,BSE,Plastiblends India Ltd.,PLASTIBLEN,PLASTIBLENDS INDIA LTD.-$,Active,B ,5,INE083C01022,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
523650,BSE,YASH INNOVENTURES LIMITED,YASHINNO,Yash Innoventures Ltd,Active,XT,10,INE823D01011,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
523652,BSE,Kkalpana Plastick Limited,KKPLASTICK,Kkalpana Plastick Limited,Active,XT,10,INE465K01016,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial
523660,BSE,Waterbase Limited,WATERBASE,WATERBASE LTD.,Active,B ,10,INE054C01015,Other Food Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Other Food Products
523672,BSE,"Flex Foods Ltd.,",FLEXFO,FLEX FOODS LTD.-$,Active,X ,10,INE954B01018,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
523676,BSE,Golkunda Diamonds & Jewellery Ltd.,GOLKUNDIA,GOLKUNDA DIAMONDS & JEWELLERY LTD.,Active,X ,10,INE798D01015,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
523694,BSE,Apcotex Industries Limited,APCOTEXIND,APCOTEX INDUSTRIES LTD.,Active,A ,2,INE116A01032,Rubber,Equity,Industrials,Capital Goods,Industrial Products,Rubber
523696,BSE,Fortis Malar Hospitals Limited,FORTISMLR,Fortis Malar Hospitals Limited,Active,X ,10,INE842B01015,Hospital,Equity,Healthcare,Healthcare,Healthcare Services,Hospital
523704,BSE,Mastek Limited,MASTEK,MASTEK LTD.,Active,A ,5,INE759A01021,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
523708,BSE,"EIMCO Elecon India Ltd.,",EIMCOELECO,EIMCO ELECON (INDIA) LTD.,Active,B ,10,INE158B01016,Industrial Equipments,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Equipments
523710,BSE,Sayaji Hotel Ltd,SAYAJIHOTL,SAYAJI HOTELS LTD.,Active,XT,10,INE318C01014,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts
523712,BSE,JMG Corporation Ltd,JMGCORP,JMG CORPORATION LTD.,Active,P ,2.5,INE745F01011,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial
523716,BSE,Ashiana Housing Limited,ASHIANA,ASHIANA HOUSING LTD.-$,Active,B ,2,INE365D01021,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
523722,BSE,Svam Software Ltd,SVAMSOF,SVAM SOFTWARE LTD.,Active,XT,10,INE119B01018,Software Products,Equity,Information Technology,Information Technology,IT - Software,Software Products
523732,BSE,Ecoboard Industries Ltd,ECOBOAR,ECOBOARD INDUSTRIES LTD.,Active,X ,10,INE866A01016,Plywood Boards/ Laminates,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Plywood Boards/ Laminates
523736,BSE,Dhunseri Ventures Limited,DVL,Dhunseri Ventures Ltd-$,Active,B ,10,INE477B01010,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company
523754,BSE,MAHINDRA EPC IRRIGATION LIMITED,MAHEPC,Mahindra EPC Irrigation Ltd,Active,B ,10,INE215D01010,Industrial Equipments,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Equipments
523782,BSE,Mitshi India Limited,MITSHI,Mitshi India Ltd,Active,X ,10,INE844D01017,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
523790,BSE,Shukra Jewellers Limited,SHUKJEW,SHUKRA JEWELLERS LTD.,Active,P ,10,INE344E01016,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
523792,BSE,Mazda Ltd.,MAZDALTD,MAZDA LTD.-$,Active,B ,10,INE885E01034,Industrial Equipments,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Equipments
523826,BSE,Sovereign Diamonds Ltd,SOVERDIA,SOVEREIGN DIAMONDS LTD.,Active,X ,10,INE959D01013,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
523828,BSE,Menon Bearings Ltd,MENONBE,MENON BEARINGS LTD.-$,Active,B ,1,INE071D01033,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
523832,BSE,Mukat Pipes Limited,MUKATPIP,MUKAT PIPES LTD.-$,Active,X ,5,INE862C01029,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
523836,BSE,"Gujarat Raffia Ind. Ltd.,",GUJRAFIA,GUJARAT RAFFIA INDUSTRIES LTD.,Active,T ,10,INE610B01024,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
523838,BSE,Simplex Infrastructures Limited,SIMPLEXINF,SIMPLEX INFRASTRUCTURES LTD.,Active,B ,2,INE059B01024,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
523840,BSE,Innovative Tech Pack Ltd,INNOVTEC,INNOVATIVE TECH PACK LTD.,Active,X ,1,INE965C01038,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
523842,BSE,Super Tannery Limited,SUPTANERY,Super Tannery Limited,Active,X ,1,INE460D01038,Leather And Leather Products,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Leather And Leather Products
523844,BSE,CONSTRONICS INFRA LIMITED,CONSTRONIC,Constronics Infra Ltd,Active,XT,10,INE537B01011,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
523850,BSE,Axtel Industries Ltd.,AXTEL,AXTEL INDUSTRIES LTD.,Active,X ,10,INE767C01012,Industrial Machinery,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Machinery
523862,BSE,Pacheli Industrial Finance Limited,PIFL,Pacheli Industrial Finance Ltd,Active,XT,10,INE926B01016,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
523874,BSE,Precision Containeurs Limited.,PRECISION,PRECISION CONTAINEURS LTD.,Active,XT,10,INE191C01015,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
523888,BSE,V R Woodart Ltd,VRWODAR,V R WOODART LTD.,Active,ZP,10,INE317D01014,Tyres & Rubber Products,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Tyres & Rubber Products
523896,BSE,AVI PRODUCTS INDIA LIMITED,APIL,Avi Products India Ltd,Active,X ,10,INE316O01021,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
524000,BSE,POONAWALLA FINCORP LIMITED,POONAWALLA,Poonawalla Fincorp Ltd,Active,A ,2,INE511C01022,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
524013,BSE,"Hindustan Flurocarbons Ltd.,",HINFLUR,HINDUSTAN FLUOROCARBONS LTD.,Active,B ,10,INE806J01013,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
524019,BSE,Kingfa Science & Technology (India) Ltd,KINGFA,Kingfa Science & Technology (India) Ltd-$,Active,T ,10,INE473D01015,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial
524031,BSE,Patidar Buildcon Limited,PATIDAR,Patidar Buildcon Limited,Active,X ,10,INE637N01014,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
524037,BSE,Rama Phosphates Ltd.,RAMAPHO,RAMA PHOSPHATES LTD.,Active,B ,10,INE809A01024,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers
524038,BSE,Venlon Enterprises Ltd.,VENLONENT,VENLON ENTERPRISES LTD.,Active,X ,5,INE204D01022,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
524046,BSE,"Pet Plastics Ltd.,",PETPLST,PET PLASTICS LTD.,Active,XT,10,INE704F01018,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial
524051,BSE,"Polyplex Corporation Ltd.,",POLYPLEX,POLYPLEX CORPORATION LTD.,Active,A ,10,INE633B01018,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
524075,BSE,"Albert David Ltd.,",ALBERTDA,ALBERT DAVID LTD.-$,Active,B ,10,INE155C01010,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
524080,BSE,"Haryana Leather Chemicals Ltd.,",HARLETH,HARYANA LEATHER CHEMICALS LTD.,Active,XT,10,INE681F01018,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
524091,BSE,Acrysil Ltd.,ACRYSIL,ACRYSIL LTD.,Active,A ,2,INE482D01024,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances
524109,BSE,Kabra Extrusion Technik Ltd,KABRAEXTRU,KABRA EXTRUSIONTECHNIK LTD.,Active,B ,5,INE900B01029,Industrial Equipments,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Equipments
524129,BSE,"Vinyl Chemicals (India) Ltd.,",VINYLINDIA,VINYL CHEMICALS (INDIA) LTD.,Active,B ,1,INE250B01029,Trading - Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Trading - Chemicals
524136,BSE,"Pee Cee Cosma Sope Ltd.,",PCCOSMA,PEE CEE COSMA SOPE LTD.,Active,X ,10,INE417E01010,Household Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Household Products
524156,BSE,TCM Ltd.,TCMLMTD,TCM LTD.,Active,X ,10,INE034F01010,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
524164,BSE,IOL Chemicals & Pharmaceuticals Ltd,IOLCP,IOL CHEMICALS & PHARMACEUTICALS LTD.,Active,A ,10,INE485C01011,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
524200,BSE,"Vinati Organics Ltd.,",VINATIORGA,VINATI ORGANICS LTD.-$,Active,A ,1,INE410B01037,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
524202,BSE,"Lactose (India) Ltd.,",LACTOSE,LACTOSE (INDIA) LTD.,Active,X ,10,INE058I01013,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
524208,BSE,Aarti Industries Ltd,AARTIIND,AARTI INDUSTRIES LTD.,Active,A ,5,INE769A01020,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
524212,BSE,Wanbury Limited,WANBURY,WANBURY LTD.,Active,T ,10,INE107F01022,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
524218,BSE,Resonance Specialties Limited,RESONANCE,RESONANCE SPECIALTIES LTD.-$,Active,X ,10,INE486D01017,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
524226,BSE,Gujarat Ambuja Exports Ltd.,GAEL,GUJARAT AMBUJA EXPORTS LTD.,Active,A ,1,INE036B01030,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
524230,BSE,Rashtriya Chemicals & Fertilizers Limited,RCF,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,Active,A ,10,INE027A01015,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers
524280,BSE,"Kopran Ltd.,",KOPRAN,KOPRAN LTD.,Active,B ,10,INE082A01010,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
524288,BSE,"Aimco Pesticides Ltd.,",AIMCOPEST,AIMCO PESTICIDES LTD.,Active,X ,10,INE008B01013,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals
524314,BSE,Gujarat Terce Laboratories Ltd,GUJTERC,GUJARAT TERCE LABORATORIES LTD.,Active,X ,10,INE499G01013,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
524330,BSE,Jayant Agro-Organics Limited.,JAYAGROGN,JAYANT AGRO-ORGANICS LTD.,Active,B ,5,INE785A01026,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
524332,BSE,BCL INDUSTRIES LIMITED,BCLIL,BCL Industries Ltd-$,Active,B ,10,INE412G01016,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil
524336,BSE,"Shree Hari Chemicals Export Ltd.,",SHHARICH,SHREE HARI CHEMICALS EXPORT LTD.,Active,X ,10,INE065E01017,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
524342,BSE,"Indo Borax & Chemicals Ltd.,",INDOBORAX,INDO BORAX & CHEMICALS LTD.-$,Active,B ,1,INE803D01021,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
524348,BSE,Aarti Drugs Limited,AARTIDRUGS,AARTI DRUGS LTD.,Active,A ,10,INE767A01016,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
524370,BSE,Bodal Chemicals Ltd,BODALCHEM,BODAL CHEMICALS LTD.,Active,A ,2,INE338D01028,Dyes And Pigments,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Dyes And Pigments
524372,BSE,Orchid Pharma Limited,ORCHIDPHAR,Orchid Pharma Ltd,Active,T ,10,INE191A01027,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
524394,BSE,Vimta Labs Ltd.,VIMTALABS,VIMTA LABS LTD.-$,Active,B ,2,INE579C01029,Healthcare Research- Analytics & Technology,Equity,Healthcare,Healthcare,Healthcare Services,"Healthcare Research, Analytics & Technology"
524396,BSE,Biofil Chemicals & Pharmaceuticals,BIOFILCHEM,BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,Active,B ,10,INE829A01014,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
524400,BSE,Ishita Drugs & Industries Ltd.,ISHITADR,ISHITA DRUGS & INDUSTRIES LTD.,Active,X ,10,INE806D01016,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
524404,BSE,Marksans Pharma Ltd.,MARKSANS*,MARKSANS PHARMA LTD.,Active,A ,1,INE750C01026,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
524408,BSE,Universal Starch-Chem Allied Ltd.,UNIVSTAR,UNIVERSAL STARCH-CHEM ALLIED LTD.,Active,XT,10,INE113E01015,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
524412,BSE,Aarey Drugs & Pharmaceuticals Ltd,AREYDRG,AAREY DRUGS & PHARMACEUTICALS LTD.,Active,B ,10,INE198H01019,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
524414,BSE,Norris Medicines Ltd.,NORRIS,NORRIS MEDICINES LTD.,Active,XT,10,INE744C01029,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
524434,BSE,Asian Petroproducts & Exports Ltd.,ASINPET,ASIAN PETROPRODUCTS & EXPORTS LTD.,Active,XT,10,INE810M01019,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
524440,BSE,Camex  Ltd.,CAMEXLTD,CAMEX LTD.,Active,X ,10,INE198C01010,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
524444,BSE,EVEXIA LIFECARE LIMITED,EVEXIA,Evexia Lifecare Ltd,Active,X ,1,INE313M01030,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil
